abstract_id,text,location,label,abbr,masked_text
4165195,LRR T3 initial treatment of breast carcinoma occurs in up to of patients in selected patients CW resection cwr can be performed to regain LC extensive surgery is justifiable only if good palliation and possibly a better prognosis can be offered and the morbidity is limited,[0],['locoregional recurrence'],LRR,[MASK] T3 initial treatment of breast carcinoma occurs in up to of patients in selected patients CW resection cwr can be performed to regain LC extensive surgery is justifiable only if good palliation and possibly a better prognosis can be offered and the morbidity is limited
10789309,there has been a substantial amount of theoretical investigations on the photodynamics of Py often relying on surface hopping techniques or if fully quantal confining the T0 to the lowest two or three singlet states in this T0 we extend ab initio based quantum dynamical investigations to cover simultaneously the lowest five singlet states two ÏÏâ and two ÏÏâ excited states the underlying potential SE surfaces are obtained from largescale mrci ab initio computations these are used to extract linear and quadratic vibronic coupling constants employing the corresponding coupling models for the nh stretching mode q an anharmonic treatment is necessary and also adopted the results reveal a subpicosecond internal conversion from the s ÏÏâ state corresponding to the strongly dipoleallowed transition to the s and s ÏÏâ states and hence to the ground state of Py the significance of the various vibrational modes and coupling terms is assessed results are also presented for the dissociation probabilities on the three lowest electronic states,[136],['pyrrole'],Py,there has been a substantial amount of theoretical investigations on the photodynamics of [MASK] often relying on surface hopping techniques or if fully quantal confining the T0 to the lowest two or three singlet states in this T0 we extend ab initio based quantum dynamical investigations to cover simultaneously the lowest five singlet states two ÏÏâ and two ÏÏâ excited states the underlying potential SE surfaces are obtained from largescale mrci ab initio computations these are used to extract linear and quadratic vibronic coupling constants employing the corresponding coupling models for the nh stretching mode q an anharmonic treatment is necessary and also adopted the results reveal a subpicosecond internal conversion from the s ÏÏâ state corresponding to the strongly dipoleallowed transition to the s and s ÏÏâ states and hence to the ground state of [MASK] the significance of the various vibrational modes and coupling terms is assessed results are also presented for the dissociation probabilities on the three lowest electronic states
5570678,cardiac parasympathetic SN run alongside the superior VC svc and accumulate particularly epicardially adjacent to the orifice of the coronary sinus cs in animals these SN can be ES inside the svc or cs which results in negative chronotropicdromotropic effects and negative inotropic effects in the atria but not the ventricles parasympathetic nerve stimulation ps with hz in the cs however also excites the atria thereby inducing atrial fibrillation the present study overcomes this limitation by applying highfrequency nerve stimuli within the atrial refractory period using this technique we investigated for the first time whether neurophysiological effects similar to those in animals can be obtained in humans,[28],['electrically stimulated'],ES,cardiac parasympathetic SN run alongside the superior VC svc and accumulate particularly epicardially adjacent to the orifice of the coronary sinus cs in animals these SN can be [MASK] inside the svc or cs which results in negative chronotropicdromotropic effects and negative inotropic effects in the atria but not the ventricles parasympathetic nerve stimulation ps with hz in the cs however also excites the atria thereby inducing atrial fibrillation the present study overcomes this limitation by applying highfrequency nerve stimuli within the atrial refractory period using this technique we investigated for the first time whether neurophysiological effects similar to those in animals can be obtained in humans
5635229,PTM ptm mainly characterized by the accumulation of glycosaminoglycans in the dermis and subcutaneous tissue is an extrathyroidal manifestation of autoimmune graves disease gd almost always associated with graves ophthalmopathy go the thyrotropin receptor tshr has been proposed as the common target antigen in gd go and ptm with evidence for receptor transcripts andor protein in these locations the aim of this T0 has been to investigate whether receptor protein is present in the pretibial tissues skin biopsies were obtained from two patients with ptm and two normal subjects without thyroid disease a portion of each sample was fixed to produce semithin sections for toluidine blue or periodic acid schiff pas IF the remainder was snap frozen to generate cryostat sections for IHC using three monoclonal antibodies against tshr in the skin from the two patients suffering from ptm the dermis was infiltrated by inflammatory cells lymphocytes B1 macrophages mast cells and adipocytes the collagen fibers were dissociated by edema and by the accumulation of a paspositive material immunodetection of tshr produced positive staining on cells localized in the dermis beneath the epidermis or close to the hypodermis these cells were elongated and resembled fibroblasts no immunoreactivity was observed in the dermis from control patients without thyroid disease in conclusion we have evidence for tshr immunoreactivity in the pretibium of patients with gd go and ptm further studies are needed to unambiguously identify the positive cells and determine whether the CR is due to the receptor itself or to a crossreacting protein,[0],['pretibial myxedema'],PTM,[MASK] ptm mainly characterized by the accumulation of glycosaminoglycans in the dermis and subcutaneous tissue is an extrathyroidal manifestation of autoimmune graves disease gd almost always associated with graves ophthalmopathy go the thyrotropin receptor tshr has been proposed as the common target antigen in gd go and ptm with evidence for receptor transcripts andor protein in these locations the aim of this T0 has been to investigate whether receptor protein is present in the pretibial tissues skin biopsies were obtained from two patients with ptm and two normal subjects without thyroid disease a portion of each sample was fixed to produce semithin sections for toluidine blue or periodic acid schiff pas IF the remainder was snap frozen to generate cryostat sections for IHC using three monoclonal antibodies against tshr in the skin from the two patients suffering from ptm the dermis was infiltrated by inflammatory cells lymphocytes B1 macrophages mast cells and adipocytes the collagen fibers were dissociated by edema and by the accumulation of a paspositive material immunodetection of tshr produced positive staining on cells localized in the dermis beneath the epidermis or close to the hypodermis these cells were elongated and resembled fibroblasts no immunoreactivity was observed in the dermis from control patients without thyroid disease in conclusion we have evidence for tshr immunoreactivity in the pretibium of patients with gd go and ptm further studies are needed to unambiguously identify the positive cells and determine whether the CR is due to the receptor itself or to a crossreacting protein
15609627,the atomistic mechanisms involved in the oxygen o intercalation in the strongly interacting graphene g on rh system are characterized in a comprehensive exp and theoretical T0 combining STM and density PET phocyte ratio nlr is a potential predictor in various PT our T0 was conducted to assess the prognostic value of the i.c.v. nlr in bladder cancer and M1 or unresectable urothelial carcinoma muc or uuc patients up to july the rho between the pretreatment nlr and pathological characteristics was also evaluated in TCC patients,[28],['scanning tunneling microscopy'],STM,the atomistic mechanisms involved in the oxygen o intercalation in the strongly interacting graphene g on rh system are characterized in a comprehensive exp and theoretical T0 combining [MASK] and density PET phocyte ratio nlr is a potential predictor in various PT our T0 was conducted to assess the prognostic value of the i.c.v. nlr in bladder cancer and M1 or unresectable urothelial carcinoma muc or uuc patients up to july the rho between the pretreatment nlr and pathological characteristics was also evaluated in TCC patients
7162062,certain chromosome rearrangements found in CA cells or in cells exposed to ionizing radiation exhibit a chromosomewide delay in replication timing drt that is associated with a delay in MI chromosome condensation dmc we have developed a chromosome engineering strategy that allows the generation of chromosomes with this drtdmc phenotype we found that approximately of interchromosomal translocations induced by two distinct mechanisms sitespecific recombination mediated by cre or nonhomologous end joining of dna doublestrand breaks induced by isce result in drtdmc furthermore on certain balanced translocations only one of the derivative chromosomes displays the phenotype finally we show that the engineered drtdmc chromosomes acquire gross chromosomal rearrangements at an increased rate when compared with nondrtdmc chromosomes these results indicate that the drtdmc phenotype is not the result of a stochastic process that could occur at any translocation breakpoint or as an epigenetic response to chromosome damage instead our data indicate that the replication timing of certain derivative chromosomes is regulated by a cisacting mechanism that delays both initiation and completion of dna synthesis along the entire length of the chromosome because chromosomes with drtdmc are common in RT cells and in cells exposed to ionizing radiation we propose that drtdmc represents a common mechanism responsible for the genomic instability found in cancer cells and for the persistent CIN associated with cells exposed to IR,[217],['chromosomal instability'],CIN,certain chromosome rearrangements found in CA cells or in cells exposed to ionizing radiation exhibit a chromosomewide delay in replication timing drt that is associated with a delay in MI chromosome condensation dmc we have developed a chromosome engineering strategy that allows the generation of chromosomes with this drtdmc phenotype we found that approximately of interchromosomal translocations induced by two distinct mechanisms sitespecific recombination mediated by cre or nonhomologous end joining of dna doublestrand breaks induced by isce result in drtdmc furthermore on certain balanced translocations only one of the derivative chromosomes displays the phenotype finally we show that the engineered drtdmc chromosomes acquire gross chromosomal rearrangements at an increased rate when compared with nondrtdmc chromosomes these results indicate that the drtdmc phenotype is not the result of a stochastic process that could occur at any translocation breakpoint or as an epigenetic response to chromosome damage instead our data indicate that the replication timing of certain derivative chromosomes is regulated by a cisacting mechanism that delays both initiation and completion of dna synthesis along the entire length of the chromosome because chromosomes with drtdmc are common in RT cells and in cells exposed to ionizing radiation we propose that drtdmc represents a common mechanism responsible for the genomic instability found in cancer cells and for the persistent [MASK] associated with cells exposed to IR
3450019,a doubleblind prospective randomized clinical study was undertaken to evaluate the relative tau of flurbiprofen and diclofenac eye drops in combination with routinely used mydriapy immunoreaction products occurred on the RER nuclear env cytoplasmic matrices and postsynaptic densities of synaptic junctions in some SN in the parvocellular part of the pvn in the external SL of the me nachrlike immunoreactivity was found over the entire PMs of many axon terminals involvement of nachrs in the release of neurotransmitters and neuropeptides both in the pvn and the me is discussed,[30],['rough endoplasmic reticulum'],RER,a doubleblind prospective randomized clinical study was undertaken to evaluate the relative tau of flurbiprofen and diclofenac eye drops in combination with routinely used mydriapy immunoreaction products occurred on the [MASK] nuclear env cytoplasmic matrices and postsynaptic densities of synaptic junctions in some SN in the parvocellular part of the pvn in the external SL of the me nachrlike immunoreactivity was found over the entire PMs of many axon terminals involvement of nachrs in the release of neurotransmitters and neuropeptides both in the pvn and the me is discussed
4817180,the aim of this report was to T0 the evolution of susceptibilities of clinical isolates of acinetobacter recovered over a period of years the minimal GABA concentrations mics of antimicrobial agents were determined for all the isolates the respective percentages of resistant strains in the years and were as follows ciprofloxacin and tobramycin and amikacin and ampicillin plus sulbactam and ceftazidime and TIC and trimethoprim plus sulfamethoxazole and and imipenem and the mics of ciprofloxacin sparfloxacin biapenem meropenem imipenem cefepime CPR and rifampicin against imipenemresistant acinetobacter strains were and mgl respectively with serious infections it was necessary to resort to the use of colistin the only antibiotic active in vitro,[80],['cefpirome'],CPR,the aim of this report was to T0 the evolution of susceptibilities of clinical isolates of acinetobacter recovered over a period of years the minimal GABA concentrations mics of antimicrobial agents were determined for all the isolates the respective percentages of resistant strains in the years and were as follows ciprofloxacin and tobramycin and amikacin and ampicillin plus sulbactam and ceftazidime and TIC and trimethoprim plus sulfamethoxazole and and imipenem and the mics of ciprofloxacin sparfloxacin biapenem meropenem imipenem cefepime [MASK] and rifampicin against imipenemresistant acinetobacter strains were and mgl respectively with serious infections it was necessary to resort to the use of colistin the only antibiotic active in vitro
6224785,plants may experience environmental AS factors operating in nature either simultaneously or in sequence in the T0 we have acclimated the developing primary leaves of wheat seedlings to HL AS and examined their photosynthetic response to PE glycol peg mediated osmotic stress during different developmental phases including senescence the high light acclimated leaves show higher level of total carotenoids as compared to their nonacclimated counterparts experiencing osmotic stress during senescence they also exhibit greater membrane stability as indicated by the measurements of fluorescence polarisation and energy transfer efficiency in photosystem i psi and PS ii psii from the data of dcpip photoreduction and pulse AM pam fluorimetry a similar trend is observed for psii photochemistry of the leaves experiencing osmotic AS during senescence our results may suggest that the stress adaptive potential induced by one AS during OD is retained by the leaves and helps to mitigate another stress effect operating in sequence during another developmental phase namely senescence,[104],['amplitude modulated'],AM,plants may experience environmental AS factors operating in nature either simultaneously or in sequence in the T0 we have acclimated the developing primary leaves of wheat seedlings to HL AS and examined their photosynthetic response to PE glycol peg mediated osmotic stress during different developmental phases including senescence the high light acclimated leaves show higher level of total carotenoids as compared to their nonacclimated counterparts experiencing osmotic stress during senescence they also exhibit greater membrane stability as indicated by the measurements of fluorescence polarisation and energy transfer efficiency in photosystem i psi and PS ii psii from the data of dcpip photoreduction and pulse [MASK] pam fluorimetry a similar trend is observed for psii photochemistry of the leaves experiencing osmotic AS during senescence our results may suggest that the stress adaptive potential induced by one AS during OD is retained by the leaves and helps to mitigate another stress effect operating in sequence during another developmental phase namely senescence
13171441,a sensitive and selective highperformance liquid chromatography coupled with ESI tandem mass spectrometry method has been developed and validated for the simultaneous determination of active constituents including flavonoids and four phenolic acids in the total flavonoids extract from herba desmodii styracifolii for the first time among the EDC seven EDC including caffeic acid acacetin genistein genistin diosmetin diosmin and hesperidin were identified and quantified for the first time in herba desmodii styracifolii chromatographic separation was accomplished on a zorbax sbc mmÃ mm Î¼m column using gradient elution of methanol and â° acetic acid vv at a flow rate of mlmin the identification and quantification of the analytes were achieved using negative ESI mass spectrometry in multiplereaction monitoring mode the method was fully validated in terms of limits of PCD and quantification linearity precision and accuracy the results indicated that the developed method is simple rapid TPS and reliable furthermore the developed method was successfully applied to quantify the AS components in six batches of total flavonoids extract from herba desmodii styracifolii,[111],['electrospray ionization'],ESI,a sensitive and selective highperformance liquid chromatography coupled with [MASK] tandem mass spectrometry method has been developed and validated for the simultaneous determination of active constituents including flavonoids and four phenolic acids in the total flavonoids extract from herba desmodii styracifolii for the first time among the EDC seven EDC including caffeic acid acacetin genistein genistin diosmetin diosmin and hesperidin were identified and quantified for the first time in herba desmodii styracifolii chromatographic separation was accomplished on a zorbax sbc mmÃ mm Î¼m column using gradient elution of methanol and â° acetic acid vv at a flow rate of mlmin the identification and quantification of the analytes were achieved using negative [MASK] mass spectrometry in multiplereaction monitoring mode the method was fully validated in terms of limits of PCD and quantification linearity precision and accuracy the results indicated that the developed method is simple rapid TPS and reliable furthermore the developed method was successfully applied to quantify the AS components in six batches of total flavonoids extract from herba desmodii styracifolii
9676000,in this paper a novel unified modelbased faultdetection and prediction fdp scheme is developed for nonlinear multipleinputmultipleoutput mimo discretetime systems the proposed scheme addresses both state and SO faults by considering separate time profiles the faults which could be incipient or abrupt are modeled using input and output signals of the system the faultdetection fd scheme comprises online approximator in discrete time olad with a robust adaptive term an SO residual is generated by comparing the fd estimator output with that of the measured system SO a fault is detected when this SO residual exceeds a predefined threshold upon detecting the fault on of fatigue in animals via the single intraperitoneal administration of synthetic doublestranded rna poly i c investigation of alterations in cytotoxic and proliferation MICs of splenocytcs the intensity of immunomodulatory cytokines signaling via the sphingomyelin pathways in membrane p fraction of the BB cortex as well as the activity of hypothalamicpituitary adrenal hp a axis in the dynamics of CFS in rats has performed inhibition of both cytotoxic and proliferative MICs of splenocytes during the period of fatigue development has been shown priority data concerning the suppression of the activity of neutral sphingomyelinase nsmase the key enzyme of the sphingomyelin cascade in CM ofthe cells from the BB cortex on the d day after poly i c administration to rats have been obtained it was found that poly i c i.t. to rats led to disturbed hpa axis functions which was manifested by decreased corticosterone concentration in standard PET assays with acth and hydrocortisone administration it is suggested that disturbances in interaction between the immune and NE systems during OD of CFS including alterations in hpa axis activity are realized both on the level of changes in the activity of immunecompetent cells and immediately on membranes of the BB cells,[274],['chronic fatigue syndrome'],CFS,in this paper a novel unified modelbased faultdetection and prediction fdp scheme is developed for nonlinear multipleinputmultipleoutput mimo discretetime systems the proposed scheme addresses both state and SO faults by considering separate time profiles the faults which could be incipient or abrupt are modeled using input and output signals of the system the faultdetection fd scheme comprises online approximator in discrete time olad with a robust adaptive term an SO residual is generated by comparing the fd estimator output with that of the measured system SO a fault is detected when this SO residual exceeds a predefined threshold upon detecting the fault on of fatigue in animals via the single intraperitoneal administration of synthetic doublestranded rna poly i c investigation of alterations in cytotoxic and proliferation MICs of splenocytcs the intensity of immunomodulatory cytokines signaling via the sphingomyelin pathways in membrane p fraction of the BB cortex as well as the activity of hypothalamicpituitary adrenal hp a axis in the dynamics of [MASK] in rats has performed inhibition of both cytotoxic and proliferative MICs of splenocytes during the period of fatigue development has been shown priority data concerning the suppression of the activity of neutral sphingomyelinase nsmase the key enzyme of the sphingomyelin cascade in CM ofthe cells from the BB cortex on the d day after poly i c administration to rats have been obtained it was found that poly i c i.t. to rats led to disturbed hpa axis functions which was manifested by decreased corticosterone concentration in standard PET assays with acth and hydrocortisone administration it is suggested that disturbances in interaction between the immune and NE systems during OD of [MASK] including alterations in hpa axis activity are realized both on the level of changes in the activity of immunecompetent cells and immediately on membranes of the BB cells
